Omega_m,H0,w,Chi_sq,Type
0.33620489007077636,70.47019591541344,-1.1955557507170373,1034.12723656315,2
0.3336603436505808,70.70637293395579,-1.187473413540467,1033.1998720787049,1
0.33711788801173,70.78062664987797,-1.2222819357338977,1033.2820345483271,2
0.3337302810242078,70.72077498133444,-1.2002045283423273,1033.1055436090114,1
0.3231663171692267,70.40840220402858,-1.109746172829987,1033.9191355858852,2
0.32022307900522473,70.22037094503325,-1.1194774604253162,1035.5301855607547,2
0.32558956452665033,70.28639666833946,-1.121968530071617,1033.5552147530345,1
0.3209782696892735,70.62294360499821,-1.1389818474448066,1033.6820619641546,2
0.3243405455328115,70.46214850509455,-1.1492964789752167,1033.423097021056,1
0.3242287503567455,70.3986624687468,-1.1312176991695693,1033.1449628379437,1
0.3289271301075473,70.28939960644679,-1.1010807908138907,1035.2059658825303,2
0.32168009201011105,70.0487848572533,-1.0729742022436772,1035.4447285020292,2
0.31961892054568836,70.31456843158571,-1.1279769995494842,1034.847735302535,1
0.327082484156917,70.20064485352127,-1.0889962938851494,1035.2769330151932,2
0.3214020695487274,70.33924331404198,-1.0810402743800205,1036.2111406038096,2
0.31996727495075905,70.26199571058413,-1.0774454769200357,1035.1110766044126,1
0.32225780948080934,70.1552391386153,-1.0805540756199312,1034.7740728579365,1
0.3214036741037268,70.0721182768439,-1.0661110453347369,1035.6594599848158,2
0.32683672014568993,69.9856267236206,-1.0867205924483274,1036.2632427783813,2
0.32483998394363833,69.98667727041385,-1.0788915936204488,1036.162180042897,1
0.32624699368374405,70.14664379743814,-1.1204740513569726,1035.4142466285225,1
0.3233758316986881,70.13918389052137,-1.0918655928448977,1034.5306820224632,1
0.3281327930311293,70.27640221798933,-1.1089198003098997,1034.0690885498798,1
0.32128335237805705,69.91656550177319,-1.0754855120039168,1037.6817781211128,2
0.3206585493957498,69.96720313925952,-1.058603265626146,1036.4372901334896,1
0.30968639082045507,69.90850430557983,-1.0405645441897131,1037.2270480109364,2
0.30955568431667474,70.01692485176684,-1.0650456335845349,1037.023387337091,1
0.3120218687566458,69.99346520677314,-1.0396573315805662,1036.1225021220343,1
0.31503856403472924,69.81029624116002,-1.0291972587069909,1038.5148926400816,2
