H0,Omega_m,Omega_r,Chi_sq,Type
69.98687779304956,0.292937356408715,0.00024020028550890478,1036.3450221905177,1.0
70.05119937359986,0.2888920975623123,0.00024632637716380404,1035.944071432459,1.0
70.00284104181114,0.2854412038156436,0.0002566855344159527,1036.843289703637,2.0
70.3425269500548,0.2818002857224135,0.0002688294999894138,1036.8710059370023,2.0
70.1736739134376,0.2799779275387311,0.00027642163990600915,1035.9036999682305,1.0
70.1135473807645,0.28720698114924387,0.00027241244792879603,1035.731729403953,1.0
70.29115803248538,0.2828916198484815,0.00027989625565072825,1036.3364747216096,2.0
70.22834585403704,0.2875221770677485,0.00030086117877749913,1036.4272144250167,2.0
70.03400628051537,0.2842100702283505,0.0002860747995838464,1036.602674137871,2.0
70.17487544053101,0.28690823612336663,0.00027252933146395365,1035.8461009318294,1.0
70.36057126906283,0.28105704784051366,0.0002747500345759165,1037.0255844525664,2.0
70.38851768615854,0.2840692238044171,0.000267551730342788,1038.423025250885,2.0
70.1837994025223,0.28591484753567037,0.0002888789729837127,1035.7930419230797,1.0
70.10251732044159,0.2770567304567405,0.0002898607159605913,1037.4144756512205,2.0
70.14650389572546,0.2776488286296064,0.00028144027866256415,1036.583255319722,1.0
70.23198519854883,0.28401147448283953,0.0002835159282871105,1035.9032444746872,1.0
70.3354030355314,0.2836702120132582,0.00027994812664714944,1037.16693353324,2.0
70.2366608804106,0.2815197995825789,0.00026852474776327536,1035.7756437405496,1.0
70.13346644805448,0.28112328081576426,0.00028067900850899097,1036.0159214826826,2.0
70.21630383502821,0.2847136049174135,0.00027941172377735427,1035.864137812297,1.0
70.23068900814974,0.28602932112904583,0.00028114874548620646,1036.1626979493315,2.0
69.94171732898013,0.28711418519582027,0.00029344495589391005,1037.5728081063921,2.0
70.28577336076566,0.2881977796922748,0.00028756915021702794,1037.527955153088,1.0
70.31964688421789,0.2779994192886432,0.00028877123084129926,1036.170845903072,1.0
70.40435966210251,0.2790215615607752,0.0003045228743970896,1037.4144926810854,2.0
70.54328410666994,0.27382909582693027,0.00031074885543906926,1039.4192397069328,2.0
70.44731568705205,0.2752283462223535,0.0002927282392472445,1037.5710273393406,1.0
70.13801838340596,0.2738382582706927,0.00027604387357881054,1037.9605079095863,2.0
70.03367396366515,0.2669185090296876,0.0002707621354172059,1045.3244782072757,2.0
70.35530119512542,0.2688748385952449,0.00027838771824042916,1037.2115779140445,1.0
70.43619701626234,0.2815353225991273,0.0002812553739481675,1038.7871296218736,2.0
70.36485479401516,0.2771479152503318,0.0002728918030690416,1036.56307660265,1.0
70.10254147562694,0.2852120689337367,0.000278748503314337,1035.7973718724188,1.0
70.04686151243916,0.28482656752132857,0.0002804245138149938,1036.3236686114549,2.0
70.13619132848402,0.2888078409904204,0.00028107557605409867,1035.8806648001068,1.0
69.99352128847725,0.28896531921459306,0.0002885298270266722,1036.4292380279833,2.0
69.97072574202798,0.287251592674099,0.00027890902234413027,1037.0071231361571,2.0
69.79423937491528,0.2913404747235065,0.0002933680682427386,1040.1313425138849,2.0
69.95781834897137,0.29742089490079626,0.0002865111674962144,1036.8246112092615,1.0
69.91556628278566,0.293277536729022,0.0002781683899589103,1037.0582937380552,2.0
70.00285826107174,0.29464768425426535,0.0002801535741719836,1036.39125861668,1.0
70.25563769969719,0.28842684339057184,0.0002652788740711088,1037.0388172877683,2.0
70.14797525837133,0.2835701797165953,0.00028042339941350533,1035.6983707116751,1.0
70.05032568557768,0.27927176357205286,0.0002815318390004199,1037.659476603979,2.0
70.24043086309288,0.2787243511789341,0.00027390250428807746,1035.847929412914,1.0
